trip_id,starttime,,stoptime,,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Year,Month,Quarter,Hour
54834,4/6/2015 11:37,,4/6/2015 11:46,,SEA00308,555.909,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Annual Member,Male,1985,2015,4,2,11
141812,9/9/2015 14:52,,9/9/2015 15:23,,SEA00381,1841.202,Key Arena / 1st Ave N & Harrison St,Republican St & Westlake Ave N,SLU-19,SLU-04,Short-Term Pass Holder,NULL,NULL,2015,9,3,14
107222,7/12/2015 2:03,,7/12/2015 2:16,,SEA00166,803.116,Harvard Ave & E Pine St,3rd Ave & Broad St,CH-09,BT-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,2
131170,8/18/2015 20:30,,8/18/2015 20:39,,SEA00247,576.733,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Annual Member,Male,1982,2015,8,3,20
81103,5/28/2015 22:52,,5/28/2015 22:58,,SEA00289,357.067,Pine St & 9th Ave,2nd Ave & Blanchard St,SLU-16,BT-05,Annual Member,Male,1986,2015,5,2,22
130164,8/17/2015 10:16,,8/17/2015 10:21,,SEA00179,312.772,E Pine St & 16th Ave,Pine St & 9th Ave,CH-07,SLU-16,Annual Member,Male,1984,2015,8,3,10
33856,2/3/2015 9:21,,2/3/2015 9:26,,SEA00142,314.031,2nd Ave & Blanchard St,PATH / 9th Ave & Westlake Ave,BT-05,SLU-07,Annual Member,Male,1987,2015,2,1,9
135129,8/25/2015 15:40,,8/25/2015 15:46,,SEA00297,348.359,Harvard Ave & E Pine St,Terry Ave & Stewart St,CH-09,SLU-20,Annual Member,Other,1987,2015,8,3,15
114789,7/23/2015 12:32,,7/23/2015 12:45,,SEA00291,804.574,Lake Union Park / Valley St & Boren Ave N,Westlake Ave & 6th Ave,SLU-17,SLU-15,Annual Member,Male,1978,2015,7,3,12
86312,6/7/2015 14:32,,6/7/2015 14:41,,SEA00140,504.596,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Annual Member,Male,1988,2015,6,2,14
2870,10/18/2014 14:31,,10/18/2014 14:44,,SEA00036,836.648,15th Ave E & E Thomas St,Bellevue Ave & E Pine St,CH-05,CH-12,Annual Member,Male,1976,2014,10,4,14
152012,9/30/2015 20:39,,9/30/2015 20:53,,SEA00404,837.587,Union St & 4th Ave,Terry Ave & Stewart St,CBD-04,SLU-20,Annual Member,Male,1987,2015,9,3,20
78990,5/25/2015 13:28,,5/25/2015 13:36,,SEA00396,497.283,6th Ave & Blanchard St,REI / Yale Ave N & John St,BT-04,SLU-01,Annual Member,Male,1969,2015,5,2,13
25699,1/5/2015 9:01,,1/5/2015 9:04,,SEA00096,190.006,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Male,1986,2015,1,1,9
74871,5/17/2015 16:52,,5/17/2015 16:55,,SEA00401,181.381,Summit Ave & E Denny Way,Bellevue Ave & E Pine St,CH-01,CH-12,Annual Member,Male,1989,2015,5,2,16
110468,7/16/2015 18:42,,7/16/2015 19:04,,SEA00032,1334.179,12th Ave & E Mercer St,Pier 69 / Alaskan Way & Clay St,CH-15,WF-01,Annual Member,Female,1989,2015,7,3,18
80411,5/27/2015 22:24,,5/27/2015 22:30,,SEA00253,343.24,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,1st Ave & Marion St,WF-04,CBD-05,Short-Term Pass Holder,NULL,NULL,2015,5,2,22
150439,9/27/2015 18:05,,9/27/2015 19:04,,SEA00353,3569.221,6th Ave & Blanchard St,2nd Ave & Spring St,BT-04,CBD-06,Short-Term Pass Holder,NULL,NULL,2015,9,3,18
135911,8/26/2015 23:43,,8/26/2015 23:46,,SEA00204,230.62,Occidental Park / Occidental Ave S & S Washington St,6th Ave S & S King St,PS-04,ID-04,Annual Member,Male,1981,2015,8,3,23
133664,8/23/2015 6:04,,8/23/2015 6:12,,SEA00334,474.508,Summit Ave & E Denny Way,2nd Ave & Blanchard St,CH-01,BT-05,Annual Member,Male,1978,2015,8,3,6
2137,10/16/2014 17:12,,10/16/2014 17:22,,SEA00391,595.556,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Annual Member,Male,1974,2014,10,4,17
68390,5/4/2015 18:47,,5/4/2015 19:22,,SEA00345,2111.828,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy,UD-04,UD-04,Short-Term Pass Holder,NULL,NULL,2015,5,2,18
137438,8/30/2015 12:53,,8/30/2015 12:56,,SEA00048,203.976,Summit Ave E & E Republican St,Summit Ave E & E Republican St,CH-03,CH-03,Short-Term Pass Holder,NULL,NULL,2015,8,3,12
107790,7/12/2015 22:25,,7/12/2015 22:29,,SEA00261,221.833,Cal Anderson Park / 11th Ave & Pine St,Seattle University / E Columbia St & 12th Ave,CH-08,FH-04,Annual Member,Male,1978,2015,7,3,22
44142,3/7/2015 12:27,,3/7/2015 14:43,,SEA00136,8148.479,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,3,1,12
115063,7/23/2015 18:15,,7/23/2015 18:24,,SEA00474,508.008,Pine St & 9th Ave,2nd Ave & Spring St,SLU-16,CBD-06,Annual Member,Male,1967,2015,7,3,18
83402,6/2/2015 8:04,,6/2/2015 8:09,,SEA00398,291.564,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Annual Member,Male,1987,2015,6,2,8
112097,7/18/2015 23:43,,7/18/2015 23:58,,SEA00121,878.989,Harvard Ave & E Pine St,Key Arena / 1st Ave N & Harrison St,CH-09,SLU-19,Annual Member,Male,1962,2015,7,3,23
93247,6/18/2015 18:23,,6/18/2015 18:48,,SEA00045,1490.187,6th Ave S & S King St,E Pine St & 16th Ave,ID-04,CH-07,Short-Term Pass Holder,NULL,NULL,2015,6,2,18
134940,8/25/2015 9:43,,8/25/2015 9:49,,SEA00182,345.424,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Annual Member,Male,1990,2015,8,3,9
154171,10/5/2015 14:51,,10/5/2015 15:50,,SEA00033,3584.852,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,EL-01,PS-05,Short-Term Pass Holder,NULL,NULL,2015,10,4,14
103066,7/5/2015 16:41,,7/5/2015 17:39,,SEA00266,3485.874,6th Ave & Blanchard St,6th Ave & Blanchard St,BT-04,BT-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,16
22997,12/20/2014 23:25,,12/20/2014 23:39,,SEA00430,829.726,Summit Ave E & E Republican St,Summit Ave & E Denny Way,CH-03,CH-01,Short-Term Pass Holder,NULL,NULL,2014,12,4,23
148486,9/23/2015 18:14,,9/23/2015 18:26,,SEA00322,682.261,E Pine St & 16th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-07,PS-05,Annual Member,Male,1985,2015,9,3,18
36511,2/13/2015 9:28,,2/13/2015 9:52,,SEA00386,1468.881,E Pine St & 16th Ave,Burke Museum / E Stevens Way NE & Memorial Way NE,CH-07,UW-02,Short-Term Pass Holder,NULL,NULL,2015,2,1,9
131621,8/19/2015 16:04,,8/19/2015 16:17,,SEA00030,817.875,Union St & 4th Ave,Harvard Ave & E Pine St,CBD-04,CH-09,Short-Term Pass Holder,NULL,NULL,2015,8,3,16
85661,6/6/2015 11:40,,6/6/2015 12:24,,SEA00401,2652.466,Bellevue Ave & E Pine St,12th Ave & NE Campus Pkwy,CH-12,UD-04,Short-Term Pass Holder,NULL,NULL,2015,6,2,11
15017,11/18/2014 16:59,,11/18/2014 17:10,,SEA00494,671.722,2nd Ave & Spring St,Republican St & Westlake Ave N,CBD-06,SLU-04,Annual Member,Female,1989,2014,11,4,16
54522,4/5/2015 14:15,,4/5/2015 15:36,,SEA00214,4837.089,Pier 69 / Alaskan Way & Clay St,9th Ave N & Mercer St,WF-01,DPD-01,Short-Term Pass Holder,NULL,NULL,2015,4,2,14
110297,7/16/2015 15:57,,7/16/2015 16:04,,SEA00328,412.829,Terry Ave & Stewart St,9th Ave N & Mercer St,SLU-20,DPD-01,Annual Member,Male,1967,2015,7,3,15
60065,4/18/2015 18:44,,4/18/2015 19:08,,SEA00250,1467.731,7th Ave & Union St,Eastlake Ave E & E Allison St,CBD-03,EL-05,Short-Term Pass Holder,NULL,NULL,2015,4,2,18
68525,5/5/2015 9:05,,5/5/2015 9:09,,SEA00448,198.595,Summit Ave & E Denny Way,Pine St & 9th Ave,CH-01,SLU-16,Annual Member,Male,1968,2015,5,2,9
90461,6/14/2015 11:33,,6/14/2015 11:44,,SEA00057,669.702,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Annual Member,Male,1980,2015,6,2,11
60090,4/18/2015 19:04,,4/18/2015 20:51,,SEA00197,6420.251,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,4,2,19
62315,4/21/2015 12:39,,4/21/2015 12:52,,SEA00308,797.618,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Short-Term Pass Holder,NULL,NULL,2015,4,2,12
64522,4/26/2015 12:30,,4/26/2015 12:44,,SEA00157,831.511,Cal Anderson Park / 11th Ave & Pine St,3rd Ave & Broad St,CH-08,BT-01,Short-Term Pass Holder,NULL,NULL,2015,4,2,12
121054,8/2/2015 15:06,,8/2/2015 15:10,,SEA00438,247.874,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,15
114835,7/23/2015 13:46,,7/23/2015 14:52,,SEA00306,3909.388,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,NULL,NULL,2015,7,3,13
108349,7/13/2015 18:06,,7/13/2015 18:24,,SEA00486,1114.961,2nd Ave & Pine St,Summit Ave E & E Republican St,CBD-13,CH-03,Annual Member,Male,1982,2015,7,3,18
15637,11/20/2014 10:25,,11/20/2014 10:31,,SEA00488,322.265,Bellevue Ave & E Pine St,PATH / 9th Ave & Westlake Ave,CH-12,SLU-07,Annual Member,Male,1987,2014,11,4,10
152328,10/1/2015 15:57,,10/1/2015 16:15,,SEA00177,1116.984,REI / Yale Ave N & John St,NE 42nd St & University Way NE,SLU-01,UD-02,Annual Member,Male,1951,2015,10,4,15
70090,5/8/2015 14:49,,5/8/2015 15:10,,SEA00178,1294.398,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 69 / Alaskan Way & Clay St,PS-05,WF-01,Short-Term Pass Holder,NULL,NULL,2015,5,2,14
108558,7/14/2015 7:23,,7/14/2015 7:33,,SEA00499,598.267,2nd Ave & Vine St,Occidental Park / Occidental Ave S & S Washington St,BT-03,PS-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,7
1620,10/15/2014 14:42,,10/15/2014 14:48,,SEA00214,380.971,Dexter Ave N & Aloha St,Republican St & Westlake Ave N,SLU-02,SLU-04,Annual Member,Male,1981,2014,10,4,14
34438,2/5/2015 18:32,,2/5/2015 18:37,,SEA00450,286.213,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Annual Member,Male,1985,2015,2,1,18
75473,5/18/2015 17:50,,5/18/2015 18:19,,SEA00165,1739.528,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,5,2,17
9764,11/4/2014 18:45,,11/4/2014 18:52,,SEA00312,446.371,9th Ave N & Mercer St,Westlake Ave & 6th Ave,DPD-01,SLU-15,Annual Member,Male,1991,2014,11,4,18
147685,9/22/2015 8:37,,9/22/2015 8:47,,SEA00197,616.46,E Blaine St & Fairview Ave E,Republican St & Westlake Ave N,EL-03,SLU-04,Short-Term Pass Holder,NULL,NULL,2015,9,3,8
93592,6/19/2015 12:52,,6/19/2015 12:59,,SEA00121,390.863,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Annual Member,Female,1990,2015,6,2,12
2043,10/16/2014 13:58,,10/16/2014 16:29,,SEA00401,9109.235,15th Ave NE & NE 40th St,15th Ave NE & NE 40th St,UW-04,UW-04,Short-Term Pass Holder,NULL,NULL,2014,10,4,13
55094,4/7/2015 7:31,,4/7/2015 7:46,,SEA00128,866.785,2nd Ave & Blanchard St,E Blaine St & Fairview Ave E,BT-05,EL-03,Annual Member,Female,1964,2015,4,2,7
132201,8/20/2015 16:19,,8/20/2015 16:26,,SEA00201,464.671,7th Ave & Union St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-03,PS-05,Annual Member,Male,1963,2015,8,3,16
37895,2/16/2015 13:06,,2/16/2015 13:11,,SEA00136,322.778,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Annual Member,Male,1983,2015,2,1,13
32163,1/28/2015 11:01,,1/28/2015 11:09,,SEA00380,491.018,E Pine St & 16th Ave,PATH / 9th Ave & Westlake Ave,CH-07,SLU-07,Annual Member,Male,1986,2015,1,1,11
60760,4/19/2015 16:25,,4/19/2015 16:35,,SEA00275,549.119,Occidental Park / Occidental Ave S & S Washington St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,4,2,16
63457,4/23/2015 18:00,,4/23/2015 18:08,,SEA00072,458.772,Pine St & 9th Ave,12th Ave & E Denny Way,SLU-16,CH-06,Annual Member,Male,1982,2015,4,2,18
61829,4/20/2015 19:01,,4/20/2015 19:16,,SEA00489,884.355,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Annual Member,Male,1977,2015,4,2,19
118218,7/29/2015 9:04,,7/29/2015 9:11,,SEA00374,430.987,Dexter Ave N & Aloha St,PATH / 9th Ave & Westlake Ave,SLU-02,SLU-07,Annual Member,Male,1985,2015,7,3,9
83797,6/2/2015 21:01,,6/2/2015 21:19,,SEA00027,1090.685,Harvard Ave & E Pine St,Eastlake Ave E & E Allison St,CH-09,EL-05,Annual Member,Female,1984,2015,6,2,21
65043,4/27/2015 15:27,,4/27/2015 15:33,,SEA00379,340.036,Lake Union Park / Valley St & Boren Ave N,Dexter Ave N & Aloha St,SLU-17,SLU-02,Annual Member,Female,1980,2015,4,2,15
152908,10/2/2015 19:07,,10/2/2015 19:17,,SEA00100,594.788,PATH / 9th Ave & Westlake Ave,1st Ave & Marion St,SLU-07,CBD-05,Annual Member,Female,1980,2015,10,4,19
124330,8/7/2015 14:32,,8/7/2015 14:43,,SEA00419,672.415,12th Ave & E Mercer St,2nd Ave & Pine St,CH-15,CBD-13,Annual Member,Male,1995,2015,8,3,14
119669,7/31/2015 12:25,,7/31/2015 12:38,,SEA00182,757.606,E Pine St & 16th Ave,Occidental Park / Occidental Ave S & S Washington St,CH-07,PS-04,Annual Member,Male,1989,2015,7,3,12
129194,8/15/2015 16:38,,8/15/2015 17:08,,SEA00028,1742.544,1st Ave & Marion St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,CBD-05,WF-04,Short-Term Pass Holder,NULL,NULL,2015,8,3,16
113137,7/20/2015 18:23,,7/20/2015 18:32,,SEA00271,519.348,Frye Art Museum / Terry Ave & Columbia St,E Pine St & 16th Ave,FH-01,CH-07,Annual Member,Female,1984,2015,7,3,18
44637,3/8/2015 13:29,,3/8/2015 13:52,,SEA00034,1424.039,1st Ave & Marion St,Key Arena / 1st Ave N & Harrison St,CBD-05,SLU-19,Short-Term Pass Holder,NULL,NULL,2015,3,1,13
76369,5/20/2015 12:55,,5/20/2015 12:57,,SEA00349,161.116,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Annual Member,Male,1974,2015,5,2,12
60762,4/19/2015 16:26,,4/19/2015 16:29,,SEA00178,224.936,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Short-Term Pass Holder,NULL,NULL,2015,4,2,16
156280,10/11/2015 15:32,,10/11/2015 15:49,,SEA00154,1010.942,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Annual Member,Male,1955,2015,10,4,15
134133,8/24/2015 5:56,,8/24/2015 6:04,,SEA00121,466.6,12th Ave & E Mercer St,REI / Yale Ave N & John St,CH-15,SLU-01,Annual Member,Male,1988,2015,8,3,5
135453,8/26/2015 9:01,,8/26/2015 9:11,,SEA00091,593.695,15th Ave E & E Thomas St,Union St & 4th Ave,CH-05,CBD-04,Annual Member,Male,1983,2015,8,3,9
54181,4/4/2015 15:20,,4/4/2015 15:35,,SEA00104,907.959,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,NULL,NULL,2015,4,2,15
122740,8/5/2015 8:27,,8/5/2015 8:37,,SEA00105,585.872,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Annual Member,Other,1957,2015,8,3,8
110306,7/16/2015 16:04,,7/16/2015 16:11,,SEA00228,440.586,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Annual Member,Female,1975,2015,7,3,16
116572,7/26/2015 14:10,,7/26/2015 14:13,,SEA00069,215.888,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-06,UW-06,Short-Term Pass Holder,NULL,NULL,2015,7,3,14
55942,4/9/2015 7:22,,4/9/2015 7:38,,SEA00433,988.098,Summit Ave E & E Republican St,Occidental Park / Occidental Ave S & S Washington St,CH-03,PS-04,Annual Member,Male,1961,2015,4,2,7
156510,10/12/2015 9:26,,10/12/2015 9:30,,SEA00011,229.796,Summit Ave & E Denny Way,Pine St & 9th Ave,CH-01,SLU-16,Annual Member,Male,1969,2015,10,4,9
48698,3/20/2015 8:52,,3/20/2015 9:04,,SEA00482,737.355,Dexter Ave & Denny Way,E Blaine St & Fairview Ave E,SLU-18,EL-03,Annual Member,Male,1980,2015,3,1,8
14726,11/17/2014 20:54,,11/17/2014 21:03,,SEA00439,538.439,Frye Art Museum / Terry Ave & Columbia St,E Pine St & 16th Ave,FH-01,CH-07,Annual Member,Male,1986,2014,11,4,20
49426,3/22/2015 17:20,,3/22/2015 17:22,,SEA00434,109.983,12th Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St,CH-06,CH-08,Annual Member,Female,1991,2015,3,1,17
131047,8/18/2015 17:37,,8/18/2015 18:00,,SEA00266,1392.006,2nd Ave & Blanchard St,Pier 69 / Alaskan Way & Clay St,BT-05,WF-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,17
45451,3/10/2015 11:07,,3/10/2015 11:11,,SEA00350,275.759,9th Ave N & Mercer St,6th Ave & Blanchard St,DPD-01,BT-04,Annual Member,Male,1971,2015,3,1,11
27704,1/12/2015 17:20,,1/12/2015 17:30,,SEA00408,619.671,9th Ave N & Mercer St,Key Arena / 1st Ave N & Harrison St,DPD-01,SLU-19,Annual Member,Male,1964,2015,1,1,17
61352,4/20/2015 13:25,,4/20/2015 14:35,,SEA00113,4166.939,Occidental Park / Occidental Ave S & S Washington St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,4,2,13
79136,5/25/2015 15:52,,5/25/2015 16:08,,SEA00499,923.843,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-05,WF-04,Short-Term Pass Holder,NULL,NULL,2015,5,2,15
80864,5/28/2015 16:31,,5/28/2015 16:38,,SEA00471,441.613,Frye Art Museum / Terry Ave & Columbia St,12th Ave & E Denny Way,FH-01,CH-06,Annual Member,Male,1983,2015,5,2,16
147067,9/20/2015 16:01,,9/20/2015 16:14,,SEA00267,740.248,E Pine St & 16th Ave,Summit Ave E & E Republican St,CH-07,CH-03,Annual Member,Female,1981,2015,9,3,16
113288,7/21/2015 7:49,,7/21/2015 7:55,,SEA00042,353.458,Summit Ave E & E Republican St,E Blaine St & Fairview Ave E,CH-03,EL-03,Annual Member,Male,1961,2015,7,3,7
24635,12/29/2014 14:44,,12/29/2014 15:01,,SEA00362,1004.645,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Dexter Ave N & Aloha St,PS-05,SLU-02,Annual Member,Female,1977,2014,12,4,14
12073,11/10/2014 11:59,,11/10/2014 12:05,,SEA00285,353.827,1st Ave & Marion St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-05,PS-05,Annual Member,Male,1967,2014,11,4,11
88354,6/11/2015 7:31,,6/11/2015 8:26,,SEA00031,3274.883,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St,SLU-02,SLU-02,Short-Term Pass Holder,NULL,NULL,2015,6,2,7
5019,10/23/2014 10:53,,10/23/2014 10:59,,SEA00301,356.369,E Pine St & 16th Ave,7th Ave & Union St,CH-07,CBD-03,Annual Member,Male,1983,2014,10,4,10
11131,11/8/2014 12:07,,11/8/2014 12:30,,SEA00277,1349.544,Dexter Ave & Denny Way,Cal Anderson Park / 11th Ave & Pine St,SLU-18,CH-08,Short-Term Pass Holder,NULL,NULL,2014,11,4,12
7230,10/29/2014 12:40,,10/29/2014 12:46,,SEA00241,325.747,12th Ave & NE Campus Pkwy,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-04,UW-06,Annual Member,Male,1993,2014,10,4,12
83369,6/2/2015 7:09,,6/2/2015 7:24,,SEA00306,917.271,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,7th Ave & Union St,EL-01,CBD-03,Short-Term Pass Holder,NULL,NULL,2015,6,2,7
23726,12/24/2014 17:54,,12/24/2014 18:13,,SEA00148,1139.459,PATH / 9th Ave & Westlake Ave,E Pine St & 16th Ave,SLU-07,CH-07,Annual Member,Female,1971,2014,12,4,17
107654,7/12/2015 18:11,,7/12/2015 18:50,,SEA00278,2360.598,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St,WF-04,SLU-19,Short-Term Pass Holder,NULL,NULL,2015,7,3,18
150770,9/28/2015 13:55,,9/28/2015 18:55,,SEA00250,18013.39,2nd Ave & Vine St,Key Arena / 1st Ave N & Harrison St,BT-03,SLU-19,Short-Term Pass Holder,NULL,NULL,2015,9,3,13
14707,11/17/2014 18:43,,11/17/2014 18:46,,SEA00436,173.704,2nd Ave & Spring St,2nd Ave & Pine St,CBD-06,CBD-13,Annual Member,Female,1990,2014,11,4,18
92659,6/17/2015 19:23,,6/17/2015 19:26,,SEA00273,149.489,Summit Ave & E Denny Way,Summit Ave E & E Republican St,CH-01,CH-03,Annual Member,Male,1981,2015,6,2,19
124385,8/7/2015 15:50,,8/7/2015 15:52,,SEA00150,177.298,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St,CH-15,CH-08,Annual Member,Male,1975,2015,8,3,15
106804,7/11/2015 12:03,,7/11/2015 12:22,,SEA00290,1187.455,12th Ave & NE Campus Pkwy,Lake Union Park / Valley St & Boren Ave N,UD-04,SLU-17,Short-Term Pass Holder,NULL,NULL,2015,7,3,12
89470,6/12/2015 19:36,,6/12/2015 19:47,,SEA00214,673.05,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Annual Member,Male,1984,2015,6,2,19
20101,12/9/2014 7:21,,12/9/2014 7:25,,SEA00238,250.241,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,E Blaine St & Fairview Ave E,EL-01,EL-03,Short-Term Pass Holder,NULL,NULL,2014,12,4,7
88371,6/11/2015 7:53,,6/11/2015 8:13,,SEA00431,1172.282,15th Ave E & E Thomas St,Key Arena / 1st Ave N & Harrison St,CH-05,SLU-19,Annual Member,Female,1987,2015,6,2,7
19466,12/6/2014 11:27,,12/6/2014 11:37,,SEA00169,578.724,E Harrison St & Broadway Ave E,E Pine St & 16th Ave,CH-02,CH-07,Annual Member,Male,1985,2014,12,4,11
19851,12/8/2014 7:23,,12/8/2014 7:31,,SEA00033,442.367,E Harrison St & Broadway Ave E,7th Ave & Union St,CH-02,CBD-03,Annual Member,Male,1987,2014,12,4,7
117322,7/27/2015 18:55,,7/27/2015 19:00,,SEA00386,291.315,2nd Ave & Vine St,Key Arena / 1st Ave N & Harrison St,BT-03,SLU-19,Annual Member,Female,1991,2015,7,3,18
73461,5/14/2015 18:58,,5/14/2015 19:06,,SEA00154,478.681,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,5,2,18
83189,6/1/2015 16:31,,6/1/2015 16:37,,SEA00455,318.691,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,6,2,16
141889,9/9/2015 17:06,,9/9/2015 17:11,,SEA00031,311.191,Westlake Ave & 6th Ave,1st Ave & Marion St,SLU-15,CBD-05,Annual Member,Male,1969,2015,9,3,17
14077,11/15/2014 16:17,,11/15/2014 16:41,,SEA00058,1466.96,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke Museum / E Stevens Way NE & Memorial Way NE,UW-06,UW-02,Short-Term Pass Holder,NULL,NULL,2014,11,4,16
84597,6/4/2015 13:45,,6/4/2015 13:57,,SEA00266,684.333,PATH / 9th Ave & Westlake Ave,City Hall / 4th Ave & James St,SLU-07,CBD-07,Annual Member,Male,1974,2015,6,2,13
46314,3/12/2015 16:12,,3/12/2015 16:19,,SEA00155,378.106,Cal Anderson Park / 11th Ave & Pine St,Summit Ave E & E Republican St,CH-08,CH-03,Annual Member,Female,1991,2015,3,1,16
124502,8/7/2015 18:01,,8/7/2015 18:13,,SEA00427,706.3,2nd Ave & Blanchard St,Occidental Park / Occidental Ave S & S Washington St,BT-05,PS-04,Annual Member,Male,1976,2015,8,3,18
59405,4/18/2015 7:24,,4/18/2015 7:47,,SEA00171,1386.094,Dexter Ave N & Aloha St,3rd Ave & Broad St,SLU-02,BT-01,Short-Term Pass Holder,NULL,NULL,2015,4,2,7
50811,3/26/2015 17:41,,3/26/2015 17:52,,SEA00385,645.503,2nd Ave & Pine St,Key Arena / 1st Ave N & Harrison St,CBD-13,SLU-19,Annual Member,Female,1982,2015,3,1,17
151671,9/30/2015 8:48,,9/30/2015 8:56,,SEA00417,442.907,9th Ave N & Mercer St,Westlake Ave & 6th Ave,DPD-01,SLU-15,Annual Member,Male,1988,2015,9,3,8
71991,5/11/2015 12:20,,5/11/2015 12:28,,SEA00030,464.931,NE 47th St & 12th Ave NE,UW McCarty Hall / Whitman Ct,UD-07,UW-01,Annual Member,Male,1993,2015,5,2,12
20187,12/9/2014 12:37,,12/9/2014 12:46,,SEA00197,505.411,2nd Ave & Spring St,Dexter Ave & Denny Way,CBD-06,SLU-18,Annual Member,Male,1981,2014,12,4,12
101463,7/3/2015 13:19,,7/3/2015 14:31,,SEA00255,4283.602,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,13
55158,4/7/2015 9:07,,4/7/2015 9:19,,SEA00488,713.725,Summit Ave E & E Republican St,1st Ave & Marion St,CH-03,CBD-05,Annual Member,Male,1990,2015,4,2,9
