trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Numbers,Characters
105183,7/8/2015 19:31,7/8/2015 19:38,SEA00465,419.815,Summit Ave E & E Republican St,Cal Anderson Park / 11th Ave & Pine St,CH-03,CH-08,Annual Member,Male,1979,03,CH
75284,5/18/2015 12:31,5/18/2015 12:42,SEA00475,630.509,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave,SLU-02,SLU-15,Annual Member,Female,1991,02,SL
87545,6/9/2015 16:24,6/9/2015 16:27,SEA00460,151.057,City Hall / 4th Ave & James St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-07,PS-05,Annual Member,Male,1982,07,CB
30024,1/21/2015 11:15,1/21/2015 11:20,SEA00254,316.237,PATH / 9th Ave & Westlake Ave,REI / Yale Ave N & John St,SLU-07,SLU-01,Annual Member,Male,1987,07,SL
70314,5/8/2015 18:19,5/8/2015 18:32,SEA00210,786.622,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Annual Member,Male,1985,06,CB
44247,3/7/2015 14:46,3/7/2015 14:55,SEA00374,565.197,7th Ave & Union St,7th Ave & Union St,CBD-03,CBD-03,Short-Term Pass Holder,NULL,NULL,03,CB
52019,3/29/2015 18:58,3/29/2015 19:07,SEA00455,573.93,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,6th Ave & Blanchard St,EL-01,BT-04,Annual Member,Female,1989,01,EL
78777,5/24/2015 19:16,5/24/2015 19:33,SEA00320,1005.223,UW Engineering Library / E Stevens Way NE & Jefferson Rd,12th Ave & NE Campus Pkwy,UW-06,UD-04,Short-Term Pass Holder,NULL,NULL,06,UW
120620,8/1/2015 18:43,8/1/2015 18:57,SEA00347,830.91,Republican St & Westlake Ave N,3rd Ave & Broad St,SLU-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,SL
155455,10/8/2015 18:29,10/8/2015 18:36,SEA00096,446.871,2nd Ave & Spring St,Pine St & 9th Ave,CBD-06,SLU-16,Annual Member,Male,1987,06,CB
94841,6/21/2015 17:32,6/21/2015 17:55,SEA00497,1375.942,Pier 69 / Alaskan Way & Clay St,Lake Union Park / Valley St & Boren Ave N,WF-01,SLU-17,Short-Term Pass Holder,NULL,NULL,01,WF
82608,5/31/2015 12:39,5/31/2015 12:56,SEA00324,979.761,E Harrison St & Broadway Ave E,Occidental Park / Occidental Ave S & S Washington St,CH-02,PS-04,Annual Member,Male,1981,02,CH
88445,6/11/2015 9:10,6/11/2015 9:14,SEA00387,212.402,Dexter Ave N & Aloha St,Republican St & Westlake Ave N,SLU-02,SLU-04,Annual Member,Male,1987,02,SL
32766,1/29/2015 18:30,1/29/2015 18:40,SEA00267,587.286,Seattle University / E Columbia St & 12th Ave,Summit Ave E & E Republican St,FH-04,CH-03,Annual Member,Male,1977,04,FH
54360,4/4/2015 21:23,4/4/2015 21:47,SEA00035,1438.223,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Dexter Ave N & Aloha St,PS-05,SLU-02,Short-Term Pass Holder,NULL,NULL,05,PS
7551,10/30/2014 0:03,10/30/2014 0:23,SEA00198,1234.31,6th Ave S & S King St,Bellevue Ave & E Pine St,ID-04,CH-12,Short-Term Pass Holder,NULL,NULL,04,ID
140800,9/7/2015 14:11,9/7/2015 14:18,SEA00177,416.423,Cal Anderson Park / 11th Ave & Pine St,12th Ave & E Mercer St,CH-08,CH-15,Short-Term Pass Holder,NULL,NULL,08,CH
131469,8/19/2015 11:58,8/19/2015 12:12,SEA00159,802.986,E Harrison St & Broadway Ave E,6th Ave S & S King St,CH-02,ID-04,Annual Member,Male,1980,02,CH
72899,5/13/2015 16:23,5/13/2015 16:33,SEA00328,563.418,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Short-Term Pass Holder,NULL,NULL,04,PS
59131,4/17/2015 16:54,4/17/2015 17:07,SEA00064,765.828,1st Ave & Marion St,Occidental Park / Occidental Ave S & S Washington St,CBD-05,PS-04,Short-Term Pass Holder,NULL,NULL,05,CB
69325,5/7/2015 9:40,5/7/2015 9:51,SEA00473,670.785,Summit Ave & E Denny Way,Occidental Park / Occidental Ave S & S Washington St,CH-01,PS-04,Annual Member,Male,1988,01,CH
8285,11/1/2014 14:12,11/1/2014 14:16,SEA00498,281.078,NE 47th St & 12th Ave NE,12th Ave & NE Campus Pkwy,UD-07,UD-04,Annual Member,Male,1987,07,UD
81056,5/28/2015 20:01,5/28/2015 20:19,SEA00259,1129.677,Key Arena / 1st Ave N & Harrison St,Lake Union Park / Valley St & Boren Ave N,SLU-19,SLU-17,Short-Term Pass Holder,NULL,NULL,19,SL
155915,10/10/2015 2:22,10/10/2015 3:04,SEA00256,2530.329,E Blaine St & Fairview Ave E,Harvard Ave & E Pine St,EL-03,CH-09,Short-Term Pass Holder,NULL,NULL,03,EL
38737,2/18/2015 18:19,2/18/2015 18:25,SEA00238,325.404,7th Ave & Union St,Dexter Ave & Denny Way,CBD-03,SLU-18,Annual Member,Male,1956,03,CB
63245,4/23/2015 8:35,4/23/2015 8:40,SEA00417,287.146,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Annual Member,Male,1979,02,CH
63416,4/23/2015 16:48,4/23/2015 16:54,SEA00446,363.49,Westlake Ave & 6th Ave,2nd Ave & Vine St,SLU-15,BT-03,Annual Member,Male,1987,15,SL
54277,4/4/2015 17:32,4/4/2015 19:38,SEA00318,7579.949,E Pine St & 16th Ave,Harvard Ave & E Pine St,CH-07,CH-09,Short-Term Pass Holder,NULL,NULL,07,CH
79910,5/27/2015 9:47,5/27/2015 10:14,SEA00260,1619.702,PATH / 9th Ave & Westlake Ave,2nd Ave & Pine St,SLU-07,CBD-13,Short-Term Pass Holder,NULL,NULL,07,SL
114532,7/23/2015 6:40,7/23/2015 6:50,SEA00279,609.747,E Harrison St & Broadway Ave E,2nd Ave & Vine St,CH-02,BT-03,Annual Member,Male,1983,02,CH
151435,9/29/2015 17:17,9/29/2015 17:29,SEA00454,724.245,REI / Yale Ave N & John St,3rd Ave & Broad St,SLU-01,BT-01,Short-Term Pass Holder,NULL,NULL,01,SL
35418,2/10/2015 8:11,2/10/2015 8:21,SEA00303,656.976,Cal Anderson Park / 11th Ave & Pine St,PATH / 9th Ave & Westlake Ave,CH-08,SLU-07,Annual Member,Female,1971,08,CH
54252,4/4/2015 17:12,4/4/2015 17:21,SEA00371,513.707,Seattle University / E Columbia St & 12th Ave,E Harrison St & Broadway Ave E,FH-04,CH-02,Annual Member,Male,1978,04,FH
66297,4/30/2015 16:26,4/30/2015 16:32,SEA00233,361.204,2nd Ave & Vine St,Westlake Ave & 6th Ave,BT-03,SLU-15,Annual Member,Male,1965,03,BT
130656,8/18/2015 7:52,8/18/2015 7:58,SEA00237,377.244,Summit Ave E & E Republican St,Republican St & Westlake Ave N,CH-03,SLU-04,Annual Member,Male,1992,03,CH
126128,8/10/2015 13:12,8/10/2015 13:40,SEA00141,1676.814,Seattle University / E Columbia St & 12th Ave,Cal Anderson Park / 11th Ave & Pine St,FH-04,CH-08,Annual Member,Male,1977,04,FH
58982,4/17/2015 13:45,4/17/2015 13:51,SEA00196,393.771,Frye Art Museum / Terry Ave & Columbia St,Harvard Ave & E Pine St,FH-01,CH-09,Annual Member,Male,1978,01,FH
36090,2/12/2015 7:58,2/12/2015 8:10,SEA00113,730.297,2nd Ave & Blanchard St,1st Ave & Marion St,BT-05,CBD-05,Annual Member,Female,1987,05,BT
13539,11/14/2014 8:40,11/14/2014 8:53,SEA00327,785.781,City Hall / 4th Ave & James St,2nd Ave & Vine St,CBD-07,BT-03,Annual Member,Female,1983,07,CB
141705,9/9/2015 11:00,9/9/2015 13:47,SEA00207,9994.905,3rd Ave & Broad St,3rd Ave & Broad St,BT-01,BT-01,Short-Term Pass Holder,NULL,NULL,01,BT
37878,2/16/2015 12:28,2/16/2015 12:42,SEA00185,819.813,Westlake Ave & 6th Ave,1st Ave & Marion St,SLU-15,CBD-05,Short-Term Pass Holder,NULL,NULL,15,SL
40851,2/25/2015 9:46,2/25/2015 9:51,SEA00116,255.669,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Annual Member,Male,1981,13,CB
58890,4/17/2015 11:35,4/17/2015 11:39,SEA00121,213.585,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Annual Member,Male,1961,05,CH
62253,4/21/2015 11:12,4/21/2015 11:19,SEA00461,429.256,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Annual Member,Male,1987,16,SL
26764,1/8/2015 16:26,1/8/2015 16:33,SEA00444,423.769,2nd Ave & Vine St,9th Ave N & Mercer St,BT-03,DPD-01,Annual Member,Female,1966,03,BT
153757,10/4/2015 17:02,10/4/2015 17:18,SEA00174,945.256,2nd Ave & Pine St,Lake Union Park / Valley St & Boren Ave N,CBD-13,SLU-17,Short-Term Pass Holder,NULL,NULL,13,CB
103652,7/6/2015 15:04,7/6/2015 15:34,SEA00435,1777.374,15th Ave E & E Thomas St,12th Ave & E Mercer St,CH-05,CH-15,Short-Term Pass Holder,NULL,NULL,05,CH
29869,1/20/2015 20:09,1/20/2015 20:24,SEA00498,901.048,15th Ave E & E Thomas St,12th Ave & NE Campus Pkwy,CH-05,UD-04,Annual Member,Female,1988,05,CH
23656,12/24/2014 12:16,12/24/2014 12:40,SEA00303,1479.208,15th Ave E & E Thomas St,3rd Ave & Broad St,CH-05,BT-01,Annual Member,Male,1958,05,CH
53369,4/2/2015 13:50,4/2/2015 14:05,SEA00110,898.565,Dexter Ave & Denny Way,2nd Ave & Pine St,SLU-18,CBD-13,Annual Member,Male,1987,18,SL
129085,8/15/2015 14:52,8/15/2015 15:15,SEA00087,1432.801,Westlake Ave & 6th Ave,Eastlake Ave E & E Allison St,SLU-15,EL-05,Short-Term Pass Holder,NULL,NULL,15,SL
155772,10/9/2015 16:48,10/9/2015 16:58,SEA00150,597.621,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Annual Member,Male,1985,01,WF
101275,7/3/2015 10:31,7/3/2015 11:12,SEA00447,2466.347,Dexter Ave & Denny Way,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-18,WF-04,Short-Term Pass Holder,NULL,NULL,18,SL
116649,7/26/2015 15:32,7/26/2015 15:58,SEA00304,1528.717,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW-10,UW-10,Short-Term Pass Holder,NULL,NULL,10,UW
98309,6/27/2015 20:32,6/27/2015 20:51,SEA00095,1150.972,Pier 69 / Alaskan Way & Clay St,7th Ave & Union St,WF-01,CBD-03,Annual Member,Female,1974,01,WF
78989,5/25/2015 13:27,5/25/2015 13:35,SEA00084,464.493,Harvard Ave & E Pine St,15th Ave E & E Thomas St,CH-09,CH-05,Annual Member,Male,1976,09,CH
80536,5/28/2015 9:00,5/28/2015 9:04,SEA00125,263.839,NE 47th St & 12th Ave NE,Burke Museum / E Stevens Way NE & Memorial Way NE,UD-07,UW-02,Annual Member,Male,1994,07,UD
120225,8/1/2015 12:19,8/1/2015 12:45,SEA00405,1502.411,3rd Ave & Broad St,Cal Anderson Park / 11th Ave & Pine St,BT-01,CH-08,Short-Term Pass Holder,NULL,NULL,01,BT
113329,7/21/2015 8:29,7/21/2015 8:37,SEA00402,469.504,E Pine St & 16th Ave,REI / Yale Ave N & John St,CH-07,SLU-01,Annual Member,Female,1980,07,CH
79364,5/26/2015 8:32,5/26/2015 8:47,SEA00156,916.354,Cal Anderson Park / 11th Ave & Pine St,12th Ave & NE Campus Pkwy,CH-08,UD-04,Annual Member,Male,1986,08,CH
146763,9/19/2015 17:35,9/19/2015 17:55,SEA00300,1230.189,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Short-Term Pass Holder,NULL,NULL,01,SL
44018,3/7/2015 1:31,3/7/2015 1:33,SEA00445,140.27,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Annual Member,Male,1985,02,CH
32200,1/28/2015 12:34,1/28/2015 12:47,SEA00310,772.483,9th Ave N & Mercer St,Summit Ave & E Denny Way,DPD-01,CH-01,Annual Member,Male,1985,01,DP
94677,6/21/2015 13:45,6/21/2015 14:02,SEA00365,1006.687,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Short-Term Pass Holder,NULL,NULL,01,BT
96915,6/25/2015 11:40,6/25/2015 12:17,SEA00271,2264.838,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UD-01,UW-10,Short-Term Pass Holder,NULL,NULL,01,UD
118853,7/30/2015 7:58,7/30/2015 8:09,SEA00093,691.026,12th Ave & E Mercer St,City Hall / 4th Ave & James St,CH-15,CBD-07,Annual Member,Male,1981,15,CH
79385,5/26/2015 8:54,5/26/2015 9:11,SEA00238,1048.977,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW-06,DPD-03,Annual Member,Female,1982,06,UW
143547,9/12/2015 12:50,9/12/2015 13:27,SEA00029,2189.769,1st Ave & Marion St,Union St & 4th Ave,CBD-05,CBD-04,Short-Term Pass Holder,NULL,NULL,05,CB
117000,7/27/2015 12:53,7/27/2015 12:57,SEA00098,224.769,2nd Ave & Pine St,2nd Ave & Spring St,CBD-13,CBD-06,Annual Member,Male,1985,13,CB
47390,3/16/2015 15:50,3/16/2015 17:32,SEA00488,6110.791,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,DPD-03,DPD-03,Short-Term Pass Holder,NULL,NULL,03,DP
122520,8/4/2015 18:21,8/4/2015 18:28,SEA00361,426.197,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Annual Member,Male,1987,04,WF
113559,7/21/2015 15:13,7/21/2015 15:28,SEA00499,910.093,3rd Ave & Broad St,Republican St & Westlake Ave N,BT-01,SLU-04,Short-Term Pass Holder,NULL,NULL,01,BT
4094,10/20/2014 14:05,10/20/2014 14:29,SEA00274,1453.588,12th Ave & E Denny Way,15th Ave NE & NE 40th St,CH-06,UW-04,Annual Member,Female,1978,06,CH
109168,7/14/2015 21:41,7/14/2015 21:56,SEA00295,867.455,Eastlake Ave E & E Allison St,Dexter Ave N & Aloha St,EL-05,SLU-02,Annual Member,Male,1983,05,EL
109402,7/15/2015 10:33,7/15/2015 10:42,SEA00309,532.088,Burke Museum / E Stevens Way NE & Memorial Way NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-02,UD-01,Short-Term Pass Holder,NULL,NULL,02,UW
136949,8/28/2015 19:19,8/28/2015 19:26,SEA00161,412.519,Summit Ave E & E Republican St,Harvard Ave & E Pine St,CH-03,CH-09,Annual Member,Male,1981,03,CH
47503,3/16/2015 20:32,3/16/2015 20:41,SEA00101,531.302,Frye Art Museum / Terry Ave & Columbia St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,FH-01,PS-05,Annual Member,Female,1987,01,FH
2152,10/16/2014 17:24,10/16/2014 17:42,SEA00113,1043.642,2nd Ave & Pine St,E Harrison St & Broadway Ave E,CBD-13,CH-02,Annual Member,Female,1985,13,CB
118525,7/29/2015 16:55,7/29/2015 18:08,SEA00380,4386.082,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Dexter Ave & Denny Way,EL-01,SLU-18,Short-Term Pass Holder,NULL,NULL,01,EL
143483,9/12/2015 11:35,9/12/2015 11:43,SEA00231,451.902,2nd Ave & Blanchard St,3rd Ave & Broad St,BT-05,BT-01,Short-Term Pass Holder,NULL,NULL,05,BT
50169,3/25/2015 8:50,3/25/2015 8:58,SEA00097,453.602,1st Ave & Marion St,2nd Ave & Pine St,CBD-05,CBD-13,Annual Member,Male,1981,05,CB
153565,10/4/2015 13:20,10/4/2015 14:47,SEA00115,5248.465,Pine St & 9th Ave,Eastlake Ave E & E Allison St,SLU-16,EL-05,Short-Term Pass Holder,NULL,NULL,16,SL
134964,8/25/2015 10:12,8/25/2015 10:20,SEA00363,493.189,2nd Ave & Vine St,2nd Ave & Spring St,BT-03,CBD-06,Annual Member,Male,1978,03,BT
92576,6/17/2015 17:51,6/17/2015 18:39,SEA00270,2841.927,Seattle University / E Columbia St & 12th Ave,Seattle University / E Columbia St & 12th Ave,FH-04,FH-04,Short-Term Pass Holder,NULL,NULL,04,FH
77227,5/21/2015 19:20,5/21/2015 19:36,SEA00271,1000.985,Lake Union Park / Valley St & Boren Ave N,Pine St & 9th Ave,SLU-17,SLU-16,Annual Member,Female,1978,17,SL
7425,10/29/2014 17:40,10/29/2014 17:53,SEA00461,765.332,Seattle University / E Columbia St & 12th Ave,2nd Ave & Spring St,FH-04,CBD-06,Annual Member,Male,1993,04,FH
134512,8/24/2015 15:56,8/24/2015 16:16,SEA00486,1187.889,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL,01,WF
51749,3/28/2015 19:16,3/28/2015 19:24,SEA00382,488.273,PATH / 9th Ave & Westlake Ave,Pine St & 9th Ave,SLU-07,SLU-16,Annual Member,Female,1964,07,SL
102404,7/4/2015 18:10,7/4/2015 18:33,SEA00420,1413.252,9th Ave N & Mercer St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,DPD-01,PS-05,Short-Term Pass Holder,NULL,NULL,01,DP
104587,7/8/2015 4:11,7/8/2015 4:21,SEA00026,646.139,Key Arena / 1st Ave N & Harrison St,1st Ave & Marion St,SLU-19,CBD-05,Annual Member,Male,1962,19,SL
133796,8/23/2015 11:55,8/23/2015 12:29,SEA00286,2077.037,2nd Ave & Pine St,2nd Ave & Vine St,CBD-13,BT-03,Short-Term Pass Holder,NULL,NULL,13,CB
86351,6/7/2015 15:21,6/7/2015 15:47,SEA00263,1571.855,Cal Anderson Park / 11th Ave & Pine St,Cal Anderson Park / 11th Ave & Pine St,CH-08,CH-08,Annual Member,Female,1946,08,CH
53386,4/2/2015 14:31,4/2/2015 14:40,SEA00153,515.728,12th Ave & NE Campus Pkwy,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UD-04,UW-10,Short-Term Pass Holder,NULL,NULL,04,UD
155097,10/8/2015 7:10,10/8/2015 7:21,SEA00043,686.301,Key Arena / 1st Ave N & Harrison St,E Blaine St & Fairview Ave E,SLU-19,EL-03,Annual Member,Female,1974,19,SL
137942,8/31/2015 16:57,8/31/2015 17:14,SEA00474,1023.055,Occidental Park / Occidental Ave S & S Washington St,Bellevue Ave & E Pine St,PS-04,CH-12,Annual Member,Male,1983,04,PS
76309,5/20/2015 10:11,5/20/2015 10:27,SEA00454,938.706,PATH / 9th Ave & Westlake Ave,2nd Ave & Pine St,SLU-07,CBD-13,Short-Term Pass Holder,NULL,NULL,07,SL
141435,9/8/2015 18:38,9/8/2015 18:51,SEA00349,800.024,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,3rd Ave & Broad St,EL-01,BT-01,Annual Member,Female,1992,01,EL
43630,3/6/2015 0:20,3/6/2015 0:29,SEA00234,524.255,Westlake Ave & 6th Ave,Key Arena / 1st Ave N & Harrison St,SLU-15,SLU-19,Annual Member,Male,1988,15,SL
150435,9/27/2015 18:02,9/27/2015 18:30,SEA00241,1652.061,2nd Ave & Blanchard St,2nd Ave & Blanchard St,BT-05,BT-05,Short-Term Pass Holder,NULL,NULL,05,BT
86104,6/7/2015 2:37,6/7/2015 3:36,SEA00139,3549.706,Cal Anderson Park / 11th Ave & Pine St,15th Ave E & E Thomas St,CH-08,CH-05,Short-Term Pass Holder,NULL,NULL,08,CH
49135,3/21/2015 16:17,3/21/2015 16:52,SEA00354,2152.013,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
110155,7/16/2015 13:07,7/16/2015 13:10,SEA00068,144.996,UW McCarty Hall / Whitman Ct,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-01,UW-06,Annual Member,Male,1992,01,UW
80520,5/28/2015 8:45,5/28/2015 8:57,SEA00092,725.682,15th Ave E & E Thomas St,2nd Ave & Blanchard St,CH-05,BT-05,Annual Member,Male,1986,05,CH
130752,8/18/2015 9:33,8/18/2015 9:56,SEA00363,1371.612,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,City Hall / 4th Ave & James St,PS-05,CBD-07,Annual Member,Male,1977,05,PS
118960,7/30/2015 10:00,7/30/2015 10:04,SEA00202,264.149,2nd Ave & Blanchard St,Terry Ave & Stewart St,BT-05,SLU-20,Annual Member,Male,1981,05,BT
52015,3/29/2015 18:52,3/29/2015 18:59,SEA00079,438.482,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Annual Member,Female,1950,01,WF
141382,9/8/2015 17:17,9/8/2015 17:33,SEA00302,943.67,1st Ave & Marion St,Summit Ave & E Denny Way,CBD-05,CH-01,Annual Member,Male,1982,05,CB
79611,5/26/2015 16:53,5/26/2015 17:00,SEA00481,410.06,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Annual Member,Male,1972,02,CH
96990,6/25/2015 13:55,6/25/2015 14:05,SEA00168,601.043,7th Ave & Union St,2nd Ave & Pine St,CBD-03,CBD-13,Annual Member,Male,1970,03,CB
20880,12/12/2014 11:33,12/12/2014 12:06,SEA00270,1952.843,2nd Ave & Pine St,3rd Ave & Broad St,CBD-13,BT-01,Short-Term Pass Holder,NULL,NULL,13,CB
119929,7/31/2015 18:11,7/31/2015 18:15,SEA00486,222.507,REI / Yale Ave N & John St,Republican St & Westlake Ave N,SLU-01,SLU-04,Annual Member,Male,1987,01,SL
104609,7/8/2015 7:19,7/8/2015 7:31,SEA00203,752.858,15th Ave E & E Thomas St,2nd Ave & Pine St,CH-05,CBD-13,Annual Member,Male,1986,05,CH
107655,7/12/2015 18:13,7/12/2015 18:35,SEA00492,1317.113,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,12th Ave & NE Campus Pkwy,PS-05,UD-04,Short-Term Pass Holder,NULL,NULL,05,PS
106203,7/10/2015 12:15,7/10/2015 12:17,SEA00159,155.381,REI / Yale Ave N & John St,Terry Ave & Stewart St,SLU-01,SLU-20,Annual Member,Female,1984,01,SL
79958,5/27/2015 11:33,5/27/2015 11:44,SEA00336,676.767,Harvard Ave & E Pine St,6th Ave & Blanchard St,CH-09,BT-04,Short-Term Pass Holder,NULL,NULL,09,CH
132156,8/20/2015 15:17,8/20/2015 16:29,SEA00276,4335.2,2nd Ave & Pine St,2nd Ave & Pine St,CBD-13,CBD-13,Short-Term Pass Holder,NULL,NULL,13,CB
150270,9/27/2015 12:31,9/27/2015 12:35,SEA00333,205.258,UW McCarty Hall / Whitman Ct,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-01,UW-06,Annual Member,Male,1985,01,UW
124685,8/8/2015 9:57,8/8/2015 10:39,SEA00466,2518.286,E Harrison St & Broadway Ave E,2nd Ave & Blanchard St,CH-02,BT-05,Short-Term Pass Holder,NULL,NULL,02,CH
79786,5/27/2015 6:22,5/27/2015 6:34,SEA00043,740.15,12th Ave & E Yesler Way,7th Ave & Union St,CD-01,CBD-03,Annual Member,Male,1967,01,CD
105247,7/8/2015 22:27,7/8/2015 22:39,SEA00179,673.236,Pier 69 / Alaskan Way & Clay St,2nd Ave & Pine St,WF-01,CBD-13,Annual Member,Male,1975,01,WF
61463,4/20/2015 14:44,4/20/2015 15:00,SEA00306,969.48,7th Ave & Union St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CBD-03,EL-01,Short-Term Pass Holder,NULL,NULL,03,CB
99422,6/30/2015 7:47,6/30/2015 7:57,SEA00067,565.247,Pier 69 / Alaskan Way & Clay St,2nd Ave & Spring St,WF-01,CBD-06,Annual Member,Male,1974,01,WF
115079,7/23/2015 18:24,7/23/2015 18:34,SEA00270,577.754,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Annual Member,Male,1977,04,PS
90520,6/14/2015 12:57,6/14/2015 15:01,SEA00096,7444.534,E Blaine St & Fairview Ave E,Eastlake Ave E & E Allison St,EL-03,EL-05,Short-Term Pass Holder,NULL,NULL,03,EL
140804,9/7/2015 14:18,9/7/2015 14:32,SEA00494,877.156,6th Ave S & S King St,2nd Ave & Spring St,ID-04,CBD-06,Annual Member,Male,1982,04,ID
31615,1/26/2015 16:23,1/26/2015 17:55,SEA00068,5486.754,9th Ave N & Mercer St,9th Ave N & Mercer St,DPD-01,DPD-01,Short-Term Pass Holder,NULL,NULL,01,DP
51482,3/28/2015 10:12,3/28/2015 10:18,SEA00040,353.745,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Annual Member,Male,1981,03,BT
15529,11/20/2014 7:10,11/20/2014 7:29,SEA00497,1150.854,Frye Art Museum / Terry Ave & Columbia St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,FH-01,PS-05,Annual Member,Male,1973,01,FH
145182,9/16/2015 8:51,9/16/2015 9:03,SEA00210,735.99,Dexter Ave N & Aloha St,3rd Ave & Broad St,SLU-02,BT-01,Annual Member,Male,1985,02,SL
19164,12/4/2014 19:37,12/4/2014 20:29,SEA00190,3099.062,7th Ave & Union St,7th Ave & Union St,CBD-03,CBD-03,Annual Member,Male,1968,03,CB
104702,7/8/2015 8:48,7/8/2015 8:52,SEA00147,263.301,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1989,03,BT
83674,6/2/2015 17:07,6/2/2015 17:20,SEA00074,749.937,2nd Ave & Vine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-03,PS-05,Short-Term Pass Holder,NULL,NULL,03,BT
102874,7/5/2015 12:47,7/5/2015 12:52,SEA00211,287.383,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N,SLU-07,SLU-04,Annual Member,Male,1976,07,SL
27379,1/11/2015 2:07,1/11/2015 2:13,SEA00205,370.576,Republican St & Westlake Ave N,Dexter Ave N & Aloha St,SLU-04,SLU-02,Short-Term Pass Holder,NULL,NULL,04,SL
77955,5/23/2015 12:46,5/23/2015 12:52,SEA00287,364.509,PATH / 9th Ave & Westlake Ave,Pine St & 9th Ave,SLU-07,SLU-16,Annual Member,Male,1973,07,SL
68137,5/4/2015 9:48,5/4/2015 9:56,SEA00212,518.285,Eastlake Ave E & E Allison St,15th Ave NE & NE 40th St,EL-05,UW-04,Annual Member,Male,1988,05,EL
13659,11/14/2014 12:57,11/14/2014 13:07,SEA00312,627.137,2nd Ave & Vine St,7th Ave & Union St,BT-03,CBD-03,Annual Member,Male,1971,03,BT
155179,10/8/2015 9:00,10/8/2015 9:06,SEA00112,335.368,Lake Union Park / Valley St & Boren Ave N,E Blaine St & Fairview Ave E,SLU-17,EL-03,Annual Member,Female,1961,17,SL
9084,11/2/2014 23:33,11/2/2014 23:37,SEA00196,244.767,12th Ave & E Mercer St,12th Ave & E Denny Way,CH-15,CH-06,Short-Term Pass Holder,NULL,NULL,15,CH
16233,11/22/2014 15:07,11/22/2014 15:18,SEA00409,637.378,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Short-Term Pass Holder,NULL,NULL,15,SL
